name, temp, time, distance
Earth,57.88,182030,149865209976.3064
Earth,57.73,182030,149951614709.29535
Earth,57.58,182030,150038706888.61264
Earth,57.43,182030,150126372005.24594
Earth,57.28,182030,150214495275.2037
Earth,57.12,182030,150302961797.70398
Earth,56.97,182030,150391656705.22086
Earth,56.82,182030,150480465305.8749
Earth,56.67,182030,150569273219.6121
Earth,56.51,182030,150657966510.05933
Earth,56.36,182030,150746431813.84332
Earth,56.21,182030,150834556468.67398
Earth,56.06,182030,150922228640.87802
Earth,55.91,182030,151009337452.51285
Earth,55.77,182030,151095773107.8052
Earth,55.62,182030,151181427018.44968
Earth,55.48,182030,151266191927.2385
Earth,55.33,182030,151349962029.5203
Earth,55.19,182030,151432633092.06027
Earth,55.05,182030,151514102568.96194
Earth,54.92,182030,151594269714.39798
Earth,54.78,182030,151673035691.97192
Earth,54.65,182030,151750303680.59277
Earth,54.52,182030,151825978976.79178
Earth,54.40,182030,151899969093.4446
Earth,54.28,182030,151972183854.88535
Earth,54.16,182030,152042535488.41394
Earth,54.04,182030,152110938712.2073
Earth,53.93,182030,152177310819.6492
Earth,53.82,182030,152241571760.10217
Earth,53.72,182030,152303644216.15417
Earth,53.62,182030,152363453677.38965
Earth,53.52,182030,152420928510.7475
Earth,53.43,182030,152476000027.51978
